id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
991 447.57 471.09 0.61 -0.26 -0.11 25 0.00 245.37 2.16 -0.83
992 696.16 470.52 0.48 -0.02 -0.03 25 0.00 116.95 1.36 -0.33
993 592.83 471.98 0.57 0.16 0.07 25 0.00 1122.62 12.97 -2.78
994 713.32 471.87 0.55 -0.05 -0.22 25 0.00 365.68 4.20 -1.56
995 819.71 473.65 0.51 -0.48 0.00 25 0.00 140.06 1.46 -0.41
996 829.41 474.44 0.49 0.10 -0.12 25 0.00 162.42 2.06 -0.78
997 304.73 474.67 0.48 -0.35 -0.06 25 0.00 402.10 3.88 -1.47
998 385.15 474.59 0.46 -0.35 -0.12 25 0.00 306.47 3.05 -1.21
999 910.98 474.91 0.54 -0.16 -0.11 25 0.00 351.79 4.35 -1.60
1000 437.10 476.02 0.54 -0.33 -0.22 25 0.00 302.83 3.08 -1.22
1001 541.13 475.47 0.54 -0.10 0.05 25 0.00 16070.23 186.47 -5.68
1002 678.59 476.00 0.49 0.15 -0.06 25 0.00 121.84 1.46 -0.41
1003 693.95 475.75 0.58 0.27 -0.06 25 0.00 102.05 1.27 -0.26
1004 115.39 477.45 0.49 -0.21 -0.09 25 0.00 240.06 2.47 -0.98
1005 233.11 476.90 0.49 0.05 -0.15 25 0.00 474.34 4.43 -1.62
1006 257.52 476.80 0.52 -0.06 -0.21 25 0.00 16637.66 177.84 -5.63
1007 484.95 477.22 0.54 0.03 -0.04 25 0.00 18518.48 216.63 -5.84
1008 671.14 476.35 0.49 -0.07 0.12 25 0.00 109.05 1.25 -0.25
1009 837.39 477.34 0.46 0.06 -0.08 25 0.00 269.11 3.12 -1.24
1010 533.26 478.21 0.55 -0.11 -0.24 25 0.00 634.82 7.02 -2.12
1011 267.08 480.02 0.47 -0.13 -0.18 25 0.00 4931.24 52.42 -4.30
1012 300.50 480.21 0.49 0.27 -0.24 25 0.00 223.10 2.05 -0.78
1013 1002.69 480.34 0.56 -0.35 -0.20 25 0.00 91.46 1.01 -0.01
1014 17.75 480.89 0.49 -0.14 -0.38 25 0.00 939.73 9.41 -2.43
1015 69.97 480.62 0.48 0.06 -0.27 25 0.00 1088.23 10.95 -2.60
1016 469.03 480.71 0.55 0.02 -0.14 25 0.00 165.75 1.66 -0.55
1017 862.90 481.22 0.50 -0.46 -0.15 25 0.00 199.31 2.39 -0.95
1018 611.69 482.36 0.53 0.11 0.07 25 0.00 118.14 1.47 -0.42
1019 643.14 482.00 0.48 -0.06 -0.06 25 0.00 310.93 3.49 -1.36
1020 772.94 482.26 0.56 -0.24 0.01 25 0.00 174.27 2.10 -0.81
1021 809.20 482.03 0.46 0.05 0.20 25 0.00 90.46 1.10 -0.11
1022 38.91 483.62 0.50 -0.46 -0.11 25 0.00 319.02 2.91 -1.16
1023 690.13 483.13 0.47 -0.10 0.03 25 0.00 213.21 2.39 -0.94
1024 994.21 482.64 0.44 0.02 -0.39 25 0.00 120.80 1.40 -0.36
1025 390.04 484.91 0.48 0.18 -0.04 25 0.00 209.83 1.98 -0.74
1026 530.97 484.67 0.47 0.10 0.09 25 0.00 140.36 1.67 -0.56
1027 726.45 484.92 0.56 0.22 -0.01 25 0.00 131.70 1.69 -0.57
1028 659.38 485.81 0.52 0.26 -0.14 25 0.00 139.79 1.67 -0.56
1029 720.17 486.03 0.51 -0.01 -0.02 25 0.00 5790.28 71.23 -4.63
1030 81.85 486.68 0.50 -0.31 -0.06 25 0.00 125.36 1.14 -0.14
1031 557.17 487.68 0.58 -0.20 0.21 25 0.00 134.00 1.31 -0.30
1032 786.73 486.71 0.50 -0.04 -0.07 25 0.00 436.53 4.80 -1.70
1033 247.90 487.86 0.50 -0.17 -0.13 25 0.00 1047.79 10.72 -2.58
1034 359.14 487.89 0.53 -0.10 -0.25 25 0.00 1848.25 19.65 -3.23
1035 433.08 488.17 0.52 -0.33 -0.10 25 0.00 445.54 4.75 -1.69
1036 685.00 487.53 0.48 0.02 0.12 25 0.00 216.91 2.64 -1.05
1037 41.83 489.00 0.48 -0.17 -0.34 25 0.00 681.81 6.98 -2.11
1038 308.03 488.95 0.48 -0.05 -0.13 25 0.00 194.48 2.06 -0.78
1039 403.63 489.20 0.54 -0.48 -0.02 25 0.00 198.51 1.84 -0.66
1040 466.90 488.63 0.54 -0.04 -0.01 25 0.00 2242.52 25.24 -3.51
1041 562.68 489.02 0.52 0.30 -0.03 25 0.00 108.14 1.12 -0.12
1042 714.20 488.87 0.55 0.45 -0.01 25 0.00 151.74 1.65 -0.55
1043 829.28 489.50 0.54 -0.15 0.02 25 0.00 579.26 6.86 -2.09
1044 874.06 489.82 0.54 0.01 -0.08 25 0.00 2891.12 35.09 -3.86
1045 244.86 489.18 0.59 -0.30 0.53 25 0.00 166.13 1.05 -0.05
1046 295.97 490.28 0.48 -0.20 0.08 25 0.00 120.44 1.08 -0.09
1047 321.76 490.49 0.51 -0.32 -0.28 25 0.00 173.59 1.46 -0.41
1048 756.91 491.07 0.55 -0.03 -0.00 25 0.00 944.15 11.32 -2.63
1049 977.40 490.98 0.50 -0.09 -0.34 25 0.00 171.77 1.82 -0.65
1050 103.27 491.73 0.53 -0.37 -0.18 25 0.00 154.54 1.30 -0.28
1051 724.70 491.40 0.56 0.41 0.11 25 0.00 743.67 8.54 -2.33
1052 935.71 492.41 0.49 -0.16 -0.07 25 0.00 237.53 2.84 -1.13
1053 234.97 492.84 0.48 -0.21 -0.16 25 0.00 3175.75 32.95 -3.79
1054 392.43 493.05 0.54 -0.18 -0.18 25 0.00 2549.10 28.34 -3.63
1055 602.96 493.51 0.47 -0.06 0.08 25 0.00 109.56 1.15 -0.15
1056 919.15 492.71 0.55 -0.42 -0.16 25 0.00 178.08 2.17 -0.84
1057 974.18 493.04 0.53 -0.01 -0.19 25 0.00 264.08 3.06 -1.21
1058 497.48 493.84 0.54 -0.46 -0.17 25 0.00 193.13 1.88 -0.69
1059 547.34 493.78 0.57 0.08 -0.16 25 0.00 84086.94 944.46 -7.44
1060 903.60 493.94 0.48 -0.12 -0.24 25 0.00 209.46 2.40 -0.95
1061 981.48 493.79 0.49 -0.74 -0.39 25 0.00 115.86 1.30 -0.28
1062 942.16 494.93 0.50 -0.54 -0.19 25 0.00 167.16 1.95 -0.73
1063 43.32 496.47 0.38 -0.34 -0.07 25 0.00 174.57 1.81 -0.64
1064 359.24 497.47 0.46 0.21 -0.10 25 0.00 19867.40 213.02 -5.82
1065 628.58 496.85 0.56 -0.30 -0.30 25 0.00 115.73 1.27 -0.26
1066 959.14 497.29 0.60 0.55 -0.28 25 0.00 121.60 1.21 -0.21
1067 963.55 496.95 0.46 0.32 -0.41 25 0.00 171.76 1.84 -0.66
1068 20.91 497.80 0.51 -0.12 -0.15 25 0.00 255.90 2.21 -0.86
1069 166.97 497.58 0.40 -0.45 -0.20 25 0.00 158.73 1.47 -0.42
1070 413.05 498.65 0.46 0.15 0.05 25 0.00 177.00 1.75 -0.61
1071 335.13 499.22 0.58 -0.45 -0.46 25 0.00 136.98 1.35 -0.32
1072 421.42 499.82 0.56 -0.38 -0.23 25 0.00 207.51 1.97 -0.73
1073 580.07 500.02 0.58 -0.19 0.09 25 0.00 91.56 1.12 -0.12
1074 682.44 500.23 0.41 0.17 -0.03 25 0.00 136.49 1.78 -0.63
1075 960.41 499.18 0.46 0.35 0.14 25 0.00 91.55 1.09 -0.09
1076 111.49 500.95 0.59 -0.06 0.04 25 0.00 126.72 1.18 -0.18
1077 456.93 500.92 0.55 -0.06 -0.08 25 0.00 10196.42 118.06 -5.18
1078 508.77 501.03 0.57 -0.04 -0.06 25 0.00 10877.22 126.95 -5.26
1079 270.15 502.24 0.55 -0.45 -0.30 25 0.00 150.02 1.27 -0.26
1080 343.90 501.84 0.45 0.03 0.04 25 0.00 217.23 2.22 -0.87
1081 140.55 503.01 0.47 -0.23 -0.15 25 0.00 301.53 3.11 -1.23
1082 618.98 503.07 0.54 0.04 0.44 25 0.00 176.18 1.88 -0.68
1083 537.84 504.54 0.56 -0.36 -0.27 25 0.00 181.83 1.52 -0.45
1084 613.59 504.39 0.54 0.03 0.04 25 0.00 275.99 3.23 -1.27
1085 352.85 504.60 0.52 -0.01 0.13 25 0.00 225.24 1.89 -0.69
1086 708.31 506.06 0.53 0.63 -0.13 25 0.00 129.31 1.33 -0.31
1087 796.14 505.45 0.52 -0.00 0.02 25 0.00 97.27 1.14 -0.14
1088 199.66 506.63 0.47 0.08 -0.03 25 0.00 204.13 1.79 -0.63
1089 218.01 507.22 0.46 0.12 -0.37 25 0.00 118.11 1.15 -0.15
1090 398.87 506.72 0.87 -0.98 0.15 25 0.00 121.75 1.18 -0.18
1091 710.71 506.74 0.57 0.04 -0.05 25 0.00 255.11 2.81 -1.12
1092 285.99 508.12 0.54 -0.52 -0.38 25 0.00 171.68 1.74 -0.60
1093 718.02 508.03 0.52 0.15 -0.08 25 0.00 397.00 4.38 -1.60
1094 190.63 508.51 0.45 -0.25 -0.15 25 0.00 171.06 1.68 -0.56
1095 324.83 509.16 0.51 -0.16 -0.07 25 0.00 1839.83 19.73 -3.24
1096 550.02 509.64 0.41 0.17 0.15 25 0.00 122.93 1.50 -0.44
1097 540.34 509.75 0.47 -0.22 -0.09 25 0.00 457.27 5.31 -1.81
1098 756.35 510.95 0.47 -0.20 -0.08 25 0.00 439.63 4.85 -1.72
1099 863.59 511.37 0.50 -0.26 -0.11 25 0.00 477.78 5.71 -1.89
1100 596.70 512.51 0.50 0.13 0.12 25 0.00 95.69 1.23 -0.23
1101 819.75 511.43 0.53 0.35 0.07 25 0.00 2258.11 26.48 -3.56
1102 842.63 511.70 0.43 0.01 -0.11 25 0.00 129.80 1.72 -0.59
1103 662.50 513.18 0.60 -0.42 -0.12 25 0.00 105.78 1.29 -0.27
1104 999.87 513.11 0.48 0.31 -0.44 25 0.00 254.83 2.58 -1.03
1105 433.02 514.01 0.52 -0.16 -0.09 25 0.00 710.38 7.83 -2.23
1106 631.14 514.33 0.44 -0.54 -0.09 25 0.00 167.71 1.71 -0.58
1107 486.30 514.71 0.55 0.17 -0.19 25 0.00 5100.81 57.15 -4.39
1108 553.81 514.48 0.55 -0.00 0.09 25 0.00 307.42 3.30 -1.30
1109 686.59 514.93 0.52 -0.01 0.24 25 0.00 111.55 1.12 -0.13
1110 941.30 514.65 0.52 -0.18 -0.10 25 0.00 2283.33 26.88 -3.57
1111 876.03 515.52 0.57 -0.06 0.03 25 0.00 169.55 1.97 -0.73
1112 156.58 516.85 0.53 -0.54 -0.41 25 0.00 222.29 2.12 -0.81
1113 219.03 517.43 0.48 0.10 -0.07 25 0.00 458.48 4.24 -1.57
1114 302.64 515.76 0.39 -0.34 0.09 25 0.00 111.81 1.13 -0.14
1115 533.45 516.85 0.46 -0.08 -0.39 25 0.00 88.55 1.13 -0.13
1116 562.87 517.58 0.45 -0.44 -0.40 25 0.00 91.17 1.13 -0.14
1117 591.75 517.69 0.58 0.32 0.04 25 0.00 323.39 3.80 -1.45
1118 415.62 519.18 0.51 -0.44 -0.10 25 0.00 235.98 2.56 -1.02
1119 665.98 518.58 0.54 0.04 0.06 25 0.00 1080.56 12.91 -2.78
1120 328.52 519.82 0.52 -0.14 -0.17 25 0.00 851.24 9.25 -2.42
1121 617.07 519.87 0.51 0.21 0.24 25 0.00 82.64 1.02 -0.03
1122 48.44 521.40 0.49 -0.13 -0.08 25 0.00 345.76 3.42 -1.34
1123 198.12 521.82 0.50 0.30 -0.02 25 0.00 434.98 3.69 -1.42
1124 335.63 521.54 0.50 -0.24 -0.01 25 0.00 799.79 8.51 -2.33
1125 844.65 521.17 0.54 -0.10 -0.12 25 0.00 1570.72 18.93 -3.19
1126 965.90 520.98 0.53 0.01 -0.14 25 0.00 1245.72 15.02 -2.94
1127 472.03 521.29 0.37 0.45 0.50 25 0.00 105.55 1.08 -0.08
1128 924.47 522.47 0.51 0.29 -0.11 25 0.00 440.89 5.09 -1.77
1129 462.34 522.96 0.47 -0.24 -0.15 25 0.00 71497.64 806.27 -7.27
1130 671.84 523.06 0.48 -0.61 -0.09 25 0.00 91.06 1.20 -0.20
1131 32.89 526.27 0.50 -0.31 -0.29 25 0.00 602.65 5.92 -1.93
1132 532.12 525.91 0.53 -0.11 -0.05 25 0.00 3273.48 38.96 -3.98
1133 557.29 526.12 0.48 -0.06 -0.09 25 0.00 330.37 3.83 -1.46
1134 623.23 526.47 0.35 0.45 0.44 25 0.00 92.44 1.06 -0.06
1135 760.46 525.54 0.48 0.19 -0.06 25 0.00 599.86 6.51 -2.03
1136 826.79 526.28 0.56 -0.01 -0.60 25 0.00 89.00 1.10 -0.10
1137 74.63 526.61 0.50 -0.20 -0.02 25 0.00 207.49 1.97 -0.73
1138 265.42 526.53 0.49 -0.35 -0.34 25 0.00 140.48 1.40 -0.37
1139 343.51 527.12 0.56 -0.39 -0.62 25 0.00 108.46 1.08 -0.09
1140 766.23 526.43 0.54 -0.90 0.02 25 0.00 122.52 1.41 -0.37
1141 849.93 527.09 0.54 -0.14 -0.01 25 0.00 160.30 1.99 -0.75
1142 540.94 528.43 0.50 0.05 0.00 25 0.00 440.35 4.49 -1.63
1143 901.59 527.50 0.45 -0.04 -0.26 25 0.00 165.38 1.91 -0.70
1144 216.04 528.78 0.55 -0.06 -0.32 25 0.00 230.32 2.32 -0.91
1145 295.26 529.17 0.56 -0.06 -0.08 25 0.00 324.94 3.10 -1.23
1146 434.58 530.13 0.57 -0.51 -0.22 25 0.00 107.13 1.05 -0.05
1147 596.08 530.07 0.55 -0.23 -0.19 25 0.00 289.44 3.39 -1.33
1148 288.24 530.53 0.40 -0.05 0.17 25 0.00 160.90 1.43 -0.39
1149 713.01 531.37 0.53 0.11 0.01 25 0.00 637.67 7.64 -2.21
1150 427.33 530.85 0.57 -0.97 0.22 25 0.00 140.45 1.19 -0.19
1151 658.33 531.87 0.53 -0.33 -0.13 25 0.00 223.17 2.62 -1.04
1152 42.47 532.57 0.50 -0.16 0.06 25 0.00 247.50 2.33 -0.92
1153 741.04 533.01 0.49 -0.25 0.15 25 0.00 137.08 1.54 -0.47
1154 309.33 534.82 0.53 -0.31 -0.17 25 0.00 113.70 1.17 -0.17
1155 408.27 534.71 0.45 -0.58 0.06 25 0.00 144.22 1.40 -0.37
1156 584.96 535.08 0.53 0.09 0.06 25 0.00 208.35 2.45 -0.97
1157 639.23 534.82 0.56 -0.07 -0.38 25 0.00 118.22 1.30 -0.29
1158 834.64 534.85 0.47 0.02 -0.23 25 0.00 147.94 1.75 -0.60
1159 354.28 535.91 0.55 -0.25 -0.19 25 0.00 193.45 1.95 -0.72
1160 463.27 536.28 0.44 0.06 -0.01 25 0.00 428.52 4.39 -1.61
1161 390.20 537.02 0.50 -0.26 -0.22 25 0.00 273.33 3.03 -1.20
1162 784.31 537.11 0.53 0.10 -0.09 25 0.00 20471.82 250.98 -6.00
1163 478.02 538.21 0.51 -0.18 -0.00 25 0.00 750.31 8.40 -2.31
1164 494.34 538.33 0.57 -0.11 -0.27 25 0.00 183.15 1.69 -0.57
1165 533.59 539.29 0.55 -0.17 -0.00 25 0.00 1446.50 16.29 -3.03
1166 826.48 538.99 0.51 -0.18 -0.12 25 0.00 296.30 3.46 -1.35
1167 909.84 538.72 0.47 -0.03 -0.15 25 0.00 120.58 1.42 -0.38
1168 188.74 539.54 0.46 -0.38 -0.10 25 0.00 437.86 4.47 -1.63
1169 428.79 540.58 0.58 -0.52 0.36 25 0.00 356.98 3.48 -1.35
1170 59.98 540.57 0.45 -0.24 -0.03 25 0.00 720.79 6.83 -2.09
1171 545.60 541.44 0.49 0.17 0.31 25 0.00 85.47 1.01 -0.01
1172 736.74 541.02 0.49 -0.09 -0.02 25 0.00 189.75 2.02 -0.76
1173 896.92 540.92 0.53 0.13 -0.14 25 0.00 512.28 6.19 -1.98
1174 161.65 542.12 0.51 -0.15 -0.15 25 0.00 3816.52 39.98 -4.00
1175 308.31 542.58 0.49 0.33 -0.34 25 0.00 146.33 1.02 -0.02
1176 415.68 542.03 0.52 -0.17 -0.24 25 0.00 1029.51 11.03 -2.61
1177 749.94 541.87 0.55 0.08 -0.02 25 0.00 809.18 9.92 -2.49
1178 559.62 542.49 0.58 0.52 0.12 25 0.00 206.51 2.32 -0.91
1179 619.47 542.37 0.58 -0.32 0.05 25 0.00 93.11 1.02 -0.02
1180 719.84 543.10 0.55 0.16 0.22 25 0.00 172.64 1.76 -0.61
1181 79.98 543.67 0.46 -0.25 0.02 25 0.00 123.35 1.30 -0.28
1182 465.88 543.58 0.50 -0.30 0.04 25 0.00 234.18 2.52 -1.00
1183 876.16 544.30 0.51 -0.11 -0.02 25 0.00 164.05 2.02 -0.76
1184 966.65 544.25 0.52 -0.00 -0.27 25 0.00 81.27 1.03 -0.04
1185 429.13 544.74 0.50 -0.35 -0.08 25 0.00 1538.26 17.04 -3.08
1186 438.32 545.51 0.52 -0.51 -0.09 25 0.00 1548.01 16.91 -3.07
1187 344.04 546.51 0.57 -0.05 -0.09 25 0.00 183.01 1.37 -0.34
1188 733.61 546.26 0.50 -0.23 0.08 25 0.00 566.80 6.43 -2.02
1189 175.94 547.29 0.50 -0.71 -0.43 25 0.00 112.89 1.24 -0.24
1190 350.13 546.66 0.45 -0.36 -0.11 25 0.00 391.82 3.77 -1.44
1191 608.14 547.68 0.46 -0.17 -0.06 25 0.00 112.64 1.18 -0.18
1192 450.38 549.44 0.49 0.01 -0.14 25 0.00 361.82 3.85 -1.46
1193 302.83 550.29 0.55 -0.32 -0.03 25 0.00 179.39 1.74 -0.60
1194 662.46 550.08 0.58 -0.33 -0.27 25 0.00 170.19 1.95 -0.72
1195 690.14 549.49 0.53 0.24 0.21 25 0.00 195.17 2.36 -0.93
1196 912.89 549.96 0.52 0.02 -0.09 25 0.00 5075.85 61.11 -4.47
1197 171.26 550.64 0.47 -0.21 -0.22 25 0.00 151.35 1.68 -0.56
1198 456.25 551.46 0.54 -0.43 -0.13 25 0.00 218.01 2.21 -0.86
1199 492.10 551.54 0.51 0.19 0.09 25 0.00 4832.69 54.65 -4.34
1200 125.68 551.89 0.47 0.38 -0.40 25 0.00 134.04 1.46 -0.41
1201 160.86 552.33 0.54 -0.49 -0.31 25 0.00 325.88 3.10 -1.23
1202 215.05 552.16 0.52 -0.35 -0.29 25 0.00 2355.53 24.44 -3.47
1203 570.18 551.78 0.46 0.06 -0.22 25 0.00 100.39 1.20 -0.20
1204 619.37 551.99 0.55 -0.27 -0.30 25 0.00 130.02 1.37 -0.34
1205 606.05 552.80 0.49 0.30 0.19 25 0.00 102.15 1.25 -0.25
1206 782.28 553.34 0.48 0.32 0.14 25 0.00 92.11 1.16 -0.16
1207 275.49 554.36 0.54 -0.44 -0.18 25 0.00 313.03 3.30 -1.30
1208 352.23 555.45 0.47 -0.66 -0.21 25 0.00 136.29 1.25 -0.24
1209 417.04 555.14 0.51 -0.17 -0.07 25 0.00 631.81 7.11 -2.13
1210 564.12 554.62 0.52 -0.05 0.05 25 0.00 772.75 8.95 -2.38
1211 795.91 554.93 0.51 -0.03 -0.01 25 0.00 530.99 6.47 -2.03
1212 445.38 556.44 0.52 0.20 0.22 25 0.00 136.58 1.45 -0.40
1213 628.31 555.84 0.51 0.26 0.11 25 0.00 110.12 1.30 -0.28
1214 750.00 556.51 0.52 0.17 0.12 25 0.00 24677.36 297.73 -6.18
1215 490.09 556.56 0.52 0.90 0.26 25 0.00 195.10 1.87 -0.68
1216 695.68 557.02 0.55 0.01 0.03 25 0.00 707.01 8.42 -2.31
1217 734.51 557.15 0.56 -0.30 -0.09 25 0.00 332.53 3.91 -1.48
1218 712.30 558.40 0.46 0.26 0.07 25 0.00 351.69 3.84 -1.46
1219 839.15 558.54 0.49 0.10 0.13 25 0.00 384.09 4.00 -1.51
1220 28.44 559.07 0.57 -0.22 -0.22 25 0.00 176.48 1.65 -0.54
1221 135.52 558.74 0.55 -0.34 -0.12 25 0.00 109.01 1.01 -0.01
1222 326.98 558.86 0.42 -0.01 0.18 25 0.00 107.98 1.18 -0.18
1223 668.35 558.75 0.48 -0.52 -0.06 25 0.00 147.52 1.50 -0.44
1224 704.58 558.40 0.64 0.57 0.21 25 0.00 105.50 1.16 -0.16
1225 801.79 558.87 0.54 0.24 0.20 25 0.00 128.14 1.63 -0.53
1226 984.78 558.97 0.50 -0.27 -0.02 25 0.00 105.44 1.10 -0.11
1227 38.01 559.63 0.45 -0.42 -0.03 25 0.00 565.62 5.38 -1.83
1228 205.31 559.86 0.47 0.01 -0.25 25 0.00 143.34 1.50 -0.44
1229 377.30 559.44 0.54 -0.21 -0.02 25 0.00 115.30 1.22 -0.22
1230 529.64 559.51 0.52 -0.03 0.04 25 0.00 148.37 1.57 -0.49
1231 616.37 559.49 0.51 -0.26 0.01 25 0.00 352.68 3.96 -1.50
1232 665.88 559.54 0.45 -0.23 -0.43 25 0.00 123.37 1.18 -0.18
1233 147.64 561.42 0.54 0.16 -0.18 25 0.00 130.15 1.15 -0.15
1234 217.16 561.08 0.46 0.17 -0.06 25 0.00 114.58 1.09 -0.10
1235 418.42 560.62 0.55 -0.50 -0.12 25 0.00 180.67 1.86 -0.67
1236 580.44 561.02 0.49 -0.06 -0.16 25 0.00 39202.37 464.80 -6.67
1237 362.99 561.77 0.37 0.21 -0.25 25 0.00 353.54 3.00 -1.19
1238 633.64 562.06 0.55 -0.23 -0.02 25 0.00 384.29 4.43 -1.62
1239 769.32 562.52 0.48 0.48 0.07 25 0.00 1027.47 12.24 -2.72
1240 655.53 563.73 0.52 -0.04 -0.09 25 0.00 232.44 2.33 -0.92
1241 855.40 564.16 0.51 0.11 -0.09 25 0.00 1722.55 20.54 -3.28
1242 124.85 565.31 0.46 0.04 -0.15 25 0.00 130.13 1.29 -0.28
1243 244.95 565.00 0.48 -0.14 -0.03 25 0.00 161.93 1.52 -0.45
1244 505.39 564.87 0.51 0.51 0.04 25 0.00 246.32 2.29 -0.90
1245 365.53 565.42 0.52 -0.17 -0.00 25 0.00 282.96 2.62 -1.05
1246 540.58 565.69 0.55 0.15 -0.03 25 0.00 3361.94 38.26 -3.96
1247 643.15 565.97 0.42 -0.17 0.02 25 0.00 892.77 9.67 -2.46
1248 880.59 565.43 0.51 0.50 -0.01 25 0.00 2821.18 32.59 -3.78
1249 261.51 567.36 0.56 -0.26 -0.21 25 0.00 332.91 3.14 -1.24
1250 563.04 567.29 0.56 -0.53 0.14 25 0.00 103.96 1.04 -0.04
1251 651.29 566.72 0.48 0.14 0.04 25 0.00 116.20 1.45 -0.40
1252 891.34 566.30 0.47 -0.12 -0.13 25 0.00 83.16 1.06 -0.06
1253 513.79 569.00 0.59 -0.46 -0.32 25 0.00 130.34 1.45 -0.40
1254 561.17 569.49 0.50 -0.18 0.17 25 0.00 243.04 2.44 -0.97
1255 676.17 569.42 0.51 0.26 0.08 25 0.00 6117.37 73.71 -4.67
1256 281.75 569.89 0.53 -0.25 -0.10 25 0.00 134.76 1.37 -0.34
1257 796.84 569.86 0.50 0.19 -0.09 25 0.00 118.09 1.37 -0.34
1258 488.90 571.57 0.52 -0.01 0.15 25 0.00 4862.25 51.60 -4.28
1259 849.37 570.66 0.52 -0.05 0.00 25 0.00 143.22 1.60 -0.51
1260 252.41 572.03 0.53 -0.28 -0.25 25 0.00 10705.56 113.54 -5.14
1261 267.42 572.17 0.45 0.10 0.17 25 0.00 255.80 2.12 -0.81
1262 479.19 571.94 0.51 -0.18 -0.10 25 0.00 42764.91 495.39 -6.74
1263 550.51 571.72 0.55 0.13 -0.08 25 0.00 52349.61 597.50 -6.94
1264 874.77 572.17 0.53 0.01 -0.08 25 0.00 15069.54 181.30 -5.65
1265 320.68 572.82 0.45 -0.01 -0.08 25 0.00 116.96 1.08 -0.08
1266 336.83 573.36 0.52 -0.16 -0.09 25 0.00 34092.14 365.35 -6.41
1267 459.84 572.65 0.51 -0.03 -0.10 25 0.00 184.39 1.87 -0.68
1268 196.75 574.26 0.51 -0.16 -0.12 25 0.00 2888.73 29.50 -3.67
1269 424.42 574.41 0.52 -0.40 -0.13 25 0.00 514.72 5.55 -1.86
1270 681.50 574.24 0.54 -0.08 -0.02 25 0.00 313.12 3.57 -1.38
1271 719.36 573.82 0.46 -0.40 -0.19 25 0.00 130.49 1.58 -0.50
1272 375.92 574.91 0.47 -0.14 -0.13 25 0.00 276.47 2.90 -1.16
1273 525.38 574.78 0.55 0.53 -0.28 25 0.00 141.11 1.47 -0.41
1274 14.87 577.48 0.47 0.09 0.07 25 0.00 111.48 1.06 -0.06
1275 88.11 576.51 0.46 0.07 -0.15 25 0.00 673.53 6.86 -2.09
1276 628.26 577.33 0.50 0.08 0.12 25 0.00 97.35 1.21 -0.20
1277 714.35 577.05 0.50 0.27 -0.07 25 0.00 249.87 3.09 -1.22
1278 943.04 577.56 0.52 0.18 0.00 25 0.00 5151.85 60.36 -4.45
1279 703.59 579.34 0.45 -0.58 -0.08 25 0.00 77.84 1.17 -0.17
1280 41.08 579.73 0.51 0.06 -0.22 25 0.00 164.60 1.54 -0.47
1281 210.76 580.42 0.52 0.31 -0.20 25 0.00 114.15 1.03 -0.03
1282 320.10 579.91 0.49 -0.17 -0.08 25 0.00 330.19 3.25 -1.28
1283 358.92 579.90 0.47 -0.34 -0.07 25 0.00 230.08 2.29 -0.90
1284 767.52 579.92 0.53 -0.11 -0.20 25 0.00 140.68 1.54 -0.47
1285 333.01 580.54 0.43 0.13 0.23 25 0.00 330.89 2.74 -1.09
1286 148.60 583.43 0.48 -0.21 0.07 25 0.00 137.05 1.41 -0.37
1287 261.99 582.23 0.46 -0.27 -0.09 25 0.00 174.64 1.54 -0.47
1288 118.56 584.01 0.56 -0.25 0.03 25 0.00 168.02 1.51 -0.45
1289 710.58 584.21 0.45 0.47 -0.11 25 0.00 238.26 2.69 -1.08
1290 715.50 584.02 0.55 -0.33 -0.17 25 0.00 359.72 4.28 -1.58
1291 111.83 584.84 0.49 -0.11 -0.09 25 0.00 391.49 3.80 -1.45
1292 554.27 585.41 0.48 0.05 -0.03 25 0.00 288.73 2.92 -1.16
1293 627.84 584.49 0.53 -0.19 0.11 25 0.00 166.60 1.83 -0.65
1294 196.32 586.29 0.55 -0.28 -0.21 25 0.00 192.17 1.75 -0.61
1295 274.73 586.11 0.49 -0.64 -0.05 25 0.00 121.29 1.29 -0.27
1296 465.82 585.54 0.47 -0.20 0.02 25 0.00 152.42 1.56 -0.48
1297 649.72 585.39 0.50 0.20 0.10 25 0.00 179.82 2.04 -0.78
1298 750.29 585.90 0.49 -0.08 -0.03 25 0.00 7991.42 96.52 -4.96
1299 898.02 585.83 0.53 0.04 -0.02 25 0.00 827.31 9.99 -2.50
1300 948.10 585.62 0.58 0.32 0.17 25 0.00 119.97 1.34 -0.32
1301 536.65 587.10 0.47 -0.12 0.07 25 0.00 95.82 1.21 -0.21
1302 220.60 587.93 0.49 0.09 -0.16 25 0.00 381.02 3.50 -1.36
1303 487.92 588.12 0.49 -0.18 0.02 25 0.00 148.29 1.58 -0.50
1304 633.50 587.88 0.55 0.17 0.02 25 0.00 136.49 1.62 -0.52
1305 313.07 589.73 0.51 -0.02 -0.31 25 0.00 208.50 2.17 -0.84
1306 478.28 590.07 0.53 -0.30 -0.13 25 0.00 2186.66 23.21 -3.41
1307 954.52 590.67 0.43 -0.32 -0.16 25 0.00 119.88 1.35 -0.32
1308 797.55 592.06 0.57 0.00 -0.13 25 0.00 277.37 3.29 -1.29
1309 870.65 591.83 0.51 0.19 -0.13 25 0.00 460.69 5.61 -1.87
1310 937.47 592.38 0.49 0.05 0.05 25 0.00 107.33 1.22 -0.21
1311 961.25 591.55 0.51 -0.00 -0.02 25 0.00 5071.41 58.60 -4.42
