id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
2397 767.00 759.11 0.55 0.30 0.42 25 0.00 680.00 1.06 -0.06
2398 122.08 760.03 0.59 -0.28 -0.05 25 0.00 1335.00 2.42 -0.96
2399 490.52 760.84 0.37 -0.11 -0.13 25 0.00 664.00 1.22 -0.22
2400 627.10 759.51 0.51 -0.20 0.02 25 0.00 2440.00 3.94 -1.49
2401 907.78 760.75 0.48 0.15 0.04 25 0.00 1697.00 2.80 -1.12
2402 944.81 760.89 0.46 0.39 0.08 25 0.00 923.00 1.42 -0.38
2403 267.62 761.85 0.53 -0.69 -0.25 25 0.00 914.00 1.58 -0.50
2404 90.68 763.41 0.58 -0.34 0.06 25 0.00 5588.00 9.66 -2.46
2405 696.20 762.77 0.49 -0.19 -0.08 25 0.00 952.00 1.56 -0.48
2406 742.11 762.62 0.47 0.16 0.03 25 0.00 9030.00 15.07 -2.95
2407 507.69 764.53 0.49 -0.25 0.04 25 0.00 4176.00 6.86 -2.09
2408 588.08 763.61 0.58 0.18 0.09 25 0.00 611.00 1.06 -0.06
2409 184.65 764.55 0.52 0.18 0.03 25 0.00 4264.00 7.52 -2.19
2410 897.84 764.86 0.47 -0.14 -0.01 25 0.00 1042.00 1.72 -0.59
2411 155.75 765.89 0.56 -0.86 -0.23 25 0.00 616.00 1.08 -0.09
2412 866.25 766.56 0.54 0.17 0.03 25 0.00 3103.00 4.96 -1.74
2413 877.34 766.08 0.61 0.17 0.07 25 0.00 888.00 1.36 -0.34
2414 66.26 767.26 0.41 -0.43 -0.02 25 0.00 665.00 1.32 -0.30
2415 138.09 767.07 0.48 0.38 0.12 25 0.00 533.00 1.08 -0.09
2416 269.75 767.67 0.54 -0.51 0.08 25 0.00 4315.00 7.37 -2.17
2417 300.38 767.10 0.54 -0.08 -0.10 25 0.00 666.00 1.16 -0.16
2418 426.45 768.17 0.64 -0.10 -0.15 25 0.00 896.00 1.35 -0.32
2419 596.20 767.91 0.53 -0.19 -0.05 25 0.00 2053.00 3.52 -1.37
2420 146.83 768.64 0.61 -0.02 0.17 25 0.00 860.00 1.27 -0.26
2421 350.02 769.41 0.54 -0.23 -0.00 25 0.00 2497.00 4.24 -1.57
2422 487.19 768.80 0.52 -0.47 -0.04 25 0.00 898.00 1.60 -0.51
2423 674.20 769.05 0.55 -0.04 0.01 25 0.00 1574.00 2.45 -0.97
2424 689.62 769.66 0.48 -0.18 -0.09 25 0.00 36786.00 60.25 -4.45
2425 825.10 770.18 0.42 -0.94 -0.54 25 0.00 1426.00 2.18 -0.85
2426 507.98 771.08 0.53 -0.05 -0.09 25 0.00 1007.00 1.64 -0.54
2427 239.98 771.57 0.40 0.01 0.19 25 0.00 518.00 1.03 -0.03
2428 412.00 771.69 0.51 0.12 0.05 25 0.00 30515.00 52.92 -4.31
2429 808.61 772.11 0.47 0.14 -0.14 25 0.00 713.00 1.24 -0.24
2430 550.85 773.04 0.55 -0.14 -0.03 25 0.00 1383.00 2.31 -0.91
2431 951.03 773.04 0.42 -0.38 -0.05 25 0.00 529.00 1.03 -0.03
2432 404.91 774.01 0.50 0.11 -0.10 25 0.00 1146.00 2.04 -0.77
2433 82.30 774.97 0.51 0.10 0.01 25 0.00 369308.00 659.25 -7.05
2434 624.99 774.60 0.48 0.14 0.10 25 0.00 1295.00 2.27 -0.89
2435 703.27 775.13 0.59 0.52 0.04 25 0.00 1052.00 1.56 -0.49
2436 235.79 776.08 0.56 -0.58 -0.23 25 0.00 687.00 1.15 -0.15
2437 335.41 776.43 0.60 0.32 0.14 25 0.00 1164.00 1.89 -0.69
2438 582.75 776.01 0.57 -0.44 -0.32 25 0.00 739.00 1.17 -0.17
2439 713.73 776.08 0.43 0.03 -0.06 25 0.00 1163.00 2.13 -0.82
2440 186.78 777.43 0.67 0.23 -0.34 25 0.00 842.00 1.21 -0.20
2441 183.29 778.43 0.61 0.15 0.05 25 0.00 2440.00 4.06 -1.52
2442 247.07 778.37 0.48 -0.36 0.05 25 0.00 934.00 1.53 -0.46
2443 272.75 777.75 0.51 0.15 -0.02 25 0.00 9557.00 16.48 -3.04
2444 589.85 777.78 0.48 -0.07 0.04 25 0.00 1541.00 2.64 -1.05
2445 760.21 778.14 0.53 -0.22 -0.07 25 0.00 1259.00 2.23 -0.87
2446 881.88 778.27 0.55 -0.24 -0.10 25 0.00 2214.00 3.69 -1.42
2447 945.68 778.64 0.51 -0.43 0.10 25 0.00 1396.00 2.39 -0.95
2448 98.78 779.45 0.65 -0.11 0.19 25 0.00 1258.00 1.93 -0.71
2449 194.56 779.60 0.71 -0.48 -0.18 25 0.00 755.00 1.07 -0.07
2450 458.41 778.84 0.59 -0.09 -0.19 25 0.00 708.00 1.06 -0.06
2451 463.42 778.70 0.52 -0.51 -0.06 25 0.00 2853.00 4.84 -1.71
2452 476.66 779.08 0.52 -0.05 -0.03 25 0.00 973.00 1.63 -0.53
2453 601.21 778.61 0.51 -0.24 0.02 25 0.00 2609.00 4.52 -1.64
2454 118.77 780.71 0.54 0.09 0.11 25 0.00 1501.00 2.63 -1.05
2455 324.74 780.85 0.52 -0.13 -0.00 25 0.00 1233.00 2.21 -0.86
2456 421.63 780.61 0.57 -0.46 -0.13 25 0.00 2359.00 3.86 -1.47
2457 540.38 781.02 0.53 -0.38 -0.17 25 0.00 842.00 1.45 -0.40
2458 86.63 781.30 0.50 -0.44 -0.00 25 0.00 1532.00 2.28 -0.89
2459 142.28 782.09 0.59 -0.02 0.00 25 0.00 4834.00 8.19 -2.28
2460 506.04 781.87 0.48 0.21 0.02 25 0.00 3189.00 5.63 -1.88
2461 157.53 782.78 0.48 0.39 -0.01 25 0.00 4466.00 7.56 -2.20
2462 245.79 783.34 0.52 0.03 0.18 25 0.00 855.00 1.34 -0.32
2463 463.82 782.70 0.59 -0.35 0.31 25 0.00 1029.00 1.33 -0.31
2464 853.16 782.95 0.49 0.18 0.10 25 0.00 776.00 1.44 -0.40
2465 370.16 783.95 0.60 -0.29 -0.38 25 0.00 846.00 1.28 -0.27
2466 393.51 784.45 0.49 -0.72 -0.10 25 0.00 1002.00 1.68 -0.56
2467 405.78 783.81 0.47 -0.04 -0.21 25 0.00 732.00 1.25 -0.24
2468 491.73 783.83 0.48 -0.44 -0.15 25 0.00 1245.00 2.18 -0.84
2469 547.85 783.86 0.59 0.11 -0.00 25 0.00 1382.00 2.09 -0.80
2470 98.78 784.70 0.49 0.11 0.07 25 0.00 635.00 1.16 -0.16
2471 238.93 785.54 0.56 -0.04 0.09 25 0.00 18058.00 29.66 -3.68
2472 134.22 785.83 0.57 -0.18 -0.03 25 0.00 2467.00 4.25 -1.57
2473 455.42 785.93 0.54 -0.42 -0.36 25 0.00 790.00 1.15 -0.15
2474 38.64 787.02 0.67 -0.22 0.11 25 0.00 1127.00 1.74 -0.60
2475 175.06 787.64 0.60 0.09 0.19 25 0.00 3902.00 6.54 -2.04
2476 321.83 787.12 0.42 -0.03 -0.04 25 0.00 561.00 1.27 -0.26
2477 93.97 787.70 0.52 0.16 0.12 25 0.00 2116.00 3.86 -1.47
2478 302.00 788.57 0.57 -0.30 0.11 25 0.00 1368.00 2.25 -0.88
2479 501.03 788.25 0.49 0.23 0.10 25 0.00 731.00 1.40 -0.37
2480 572.90 788.10 0.49 -0.03 -0.02 25 0.00 2783.00 4.92 -1.73
2481 922.94 788.49 0.43 -0.29 0.13 25 0.00 738.00 1.20 -0.19
2482 545.67 789.52 0.56 0.45 -0.04 25 0.00 4661.00 7.37 -2.17
2483 800.52 788.60 0.35 -0.50 -0.21 25 0.00 933.00 1.69 -0.57
2484 150.44 790.25 0.58 0.07 0.05 25 0.00 995.00 1.67 -0.56
2485 214.01 790.42 0.53 0.10 -0.10 25 0.00 3701.00 6.11 -1.97
2486 268.69 790.53 0.54 -0.38 0.16 25 0.00 1906.00 3.26 -1.28
2487 393.94 790.49 0.61 -0.34 0.12 25 0.00 1998.00 3.06 -1.22
2488 419.58 789.67 0.56 -0.07 0.03 25 0.00 690.00 1.19 -0.19
2489 611.78 790.46 0.49 -0.17 0.17 25 0.00 1457.00 2.49 -0.99
2490 929.59 789.97 0.53 -0.13 -0.19 25 0.00 5446.00 8.82 -2.36
2491 39.18 791.03 0.61 -0.26 0.26 25 0.00 1173.00 1.97 -0.73
2492 137.16 791.42 0.58 -0.08 0.04 25 0.00 2123.00 3.60 -1.39
2493 605.42 791.09 0.54 -0.06 -0.12 25 0.00 1213.00 2.01 -0.76
2494 359.98 791.62 0.56 -0.19 0.15 25 0.00 656.00 1.02 -0.02
2495 569.78 791.45 0.42 0.60 0.11 25 0.00 1335.00 2.28 -0.89
2496 867.64 791.92 0.60 -0.33 -0.26 25 0.00 720.00 1.16 -0.16
2497 148.99 792.68 0.34 -0.14 -0.06 25 0.00 443.00 1.04 -0.04
2498 349.95 794.47 0.56 -0.13 0.06 25 0.00 7818.00 12.69 -2.76
2499 492.51 794.22 0.58 -0.09 -0.03 25 0.00 2055.00 3.28 -1.29
2500 71.12 795.91 0.43 -0.32 -0.56 25 0.00 935.00 1.46 -0.41
2501 929.30 796.05 0.51 0.12 -0.08 25 0.00 6184.00 10.37 -2.54
2502 51.27 797.21 0.60 0.04 0.00 25 0.00 6172.00 11.00 -2.60
2503 89.25 797.08 0.63 -0.10 -0.01 25 0.00 2904.00 4.82 -1.71
2504 173.78 796.45 0.45 0.16 0.19 25 0.00 598.00 1.12 -0.12
2505 253.07 797.34 0.47 0.02 0.01 25 0.00 727.00 1.34 -0.32
2506 383.97 797.06 0.57 -0.71 -0.28 25 0.00 2289.00 3.55 -1.38
2507 419.95 797.39 0.55 -0.16 -0.04 25 0.00 911.00 1.55 -0.47
2508 500.54 796.75 0.48 0.21 -0.09 25 0.00 587.00 1.02 -0.02
2509 715.13 796.80 0.49 0.06 0.03 25 0.00 1838.00 3.14 -1.24
2510 899.26 797.64 0.54 0.21 0.01 25 0.00 3127.00 4.93 -1.73
2511 909.22 796.68 0.48 -0.15 -0.01 25 0.00 2698.00 4.56 -1.65
2512 133.51 797.95 0.56 -0.23 -0.21 25 0.00 4181.00 7.02 -2.12
2513 154.54 798.30 0.56 0.36 0.02 25 0.00 995.00 1.67 -0.56
2514 226.18 798.32 0.57 0.25 0.00 25 0.00 1124.00 1.97 -0.73
2515 833.23 799.24 0.54 -0.09 -0.05 25 0.00 4759.00 8.13 -2.27
2516 242.34 800.29 0.57 -0.12 0.13 25 0.00 799.00 1.40 -0.37
2517 674.07 800.57 0.53 0.17 0.07 25 0.00 47024.00 75.72 -4.70
2518 187.93 802.10 0.58 -0.04 -0.21 25 0.00 755.00 1.26 -0.25
2519 373.26 801.69 0.44 -0.18 0.12 25 0.00 938.00 1.82 -0.65
2520 320.27 803.45 0.62 0.09 0.17 25 0.00 1231.00 1.98 -0.74
2521 296.52 803.77 0.41 -0.17 -0.03 25 0.00 1127.00 2.04 -0.77
2522 563.31 803.90 0.52 0.43 -0.02 25 0.00 1820.00 2.83 -1.13
2523 70.44 805.70 0.59 0.33 0.14 25 0.00 1301.00 1.95 -0.72
2524 76.18 806.42 0.44 0.45 -0.37 25 0.00 1449.00 2.28 -0.89
2525 152.76 805.68 0.54 0.23 0.00 25 0.00 1328.00 2.18 -0.85
2526 157.14 806.52 0.60 0.14 0.08 25 0.00 2631.00 4.39 -1.61
2527 230.09 806.54 0.58 0.16 0.13 25 0.00 2311.00 3.80 -1.45
2528 283.73 806.45 0.55 -0.40 0.04 25 0.00 15145.00 25.60 -3.52
2529 801.33 805.90 0.52 -0.13 -0.20 25 0.00 921.00 1.61 -0.52
2530 122.48 807.17 0.58 -0.34 -0.06 25 0.00 2984.00 4.96 -1.74
2531 886.37 806.71 0.43 -0.08 -0.17 25 0.00 701.00 1.26 -0.25
2532 97.35 807.69 0.40 -0.55 0.01 25 0.00 532.00 1.16 -0.16
2533 723.40 808.08 0.84 -0.08 -0.28 25 0.00 590.00 1.10 -0.10
2534 778.90 808.09 0.57 0.03 -0.19 25 0.00 912.00 1.43 -0.39
2535 673.27 809.18 0.52 0.17 -0.04 25 0.00 2392.00 4.06 -1.52
2536 432.11 809.76 0.51 0.07 0.04 25 0.00 39633.00 68.42 -4.59
2537 542.68 810.01 0.39 -0.19 -0.06 25 0.00 1193.00 2.16 -0.84
2538 67.28 810.73 0.50 0.12 0.14 25 0.00 2356.00 3.93 -1.49
2539 272.60 811.72 0.50 0.12 -0.00 25 0.00 4661.00 7.84 -2.24
2540 862.59 811.94 0.50 0.34 -0.26 25 0.00 641.00 1.26 -0.25
2541 77.01 813.68 0.55 -0.16 0.33 25 0.00 715.00 1.25 -0.25
2542 111.73 812.62 0.51 0.41 0.09 25 0.00 15536.00 27.43 -3.60
2543 159.98 812.89 0.57 -0.59 -0.08 25 0.00 1864.00 3.27 -1.29
2544 198.06 812.74 0.49 0.25 0.21 25 0.00 966.00 1.79 -0.63
2545 65.87 813.97 0.57 0.09 0.22 25 0.00 3577.00 5.93 -1.93
2546 932.46 814.11 0.42 0.07 -0.09 25 0.00 529.00 1.08 -0.08
2547 31.19 814.92 0.58 -0.07 0.02 25 0.00 2170.00 3.96 -1.49
2548 117.94 815.07 0.58 -0.13 -0.01 25 0.00 5873.00 10.31 -2.53
2549 308.21 814.63 0.49 0.14 0.10 25 0.00 2361.00 4.04 -1.52
2550 134.72 815.67 0.45 -0.02 -0.14 25 0.00 1552.00 2.81 -1.12
2551 365.00 816.06 0.49 -0.24 0.11 25 0.00 660.00 1.20 -0.20
2552 818.81 816.06 0.42 -0.23 -0.18 25 0.00 648.00 1.39 -0.35
2553 946.39 816.13 0.54 -0.24 -0.30 25 0.00 6497.00 10.41 -2.54
2554 247.48 816.86 0.57 -0.49 -0.13 25 0.00 863.00 1.49 -0.43
2555 378.72 816.84 0.53 -0.40 -0.26 25 0.00 693.00 1.14 -0.14
2556 480.34 816.73 0.56 -0.69 0.01 25 0.00 1621.00 2.69 -1.08
2557 537.54 816.62 0.49 -0.17 -0.08 25 0.00 1503.00 2.50 -0.99
2558 797.68 816.69 0.45 -0.45 -0.17 25 0.00 2741.00 4.83 -1.71
2559 268.15 817.92 0.61 0.52 0.43 25 0.00 769.00 1.16 -0.16
2560 356.31 818.40 0.51 0.37 0.08 25 0.00 706.00 1.23 -0.23
2561 680.85 817.54 0.43 0.69 0.10 25 0.00 611.00 1.20 -0.20
2562 413.64 819.31 0.48 0.83 -0.21 25 0.00 599.00 1.04 -0.04
2563 417.12 819.04 0.58 -0.76 -0.42 25 0.00 981.00 1.44 -0.40
2564 556.61 818.60 0.49 -0.96 -0.19 25 0.00 985.00 1.44 -0.40
2565 579.72 819.37 0.53 0.31 -0.15 25 0.00 336966.00 540.53 -6.83
2566 634.31 818.56 0.45 0.09 0.14 25 0.00 1473.00 2.30 -0.90
2567 877.07 819.49 0.57 -0.19 -0.15 25 0.00 788.00 1.38 -0.35
2568 101.65 819.41 0.47 -0.58 0.07 25 0.00 1868.00 3.41 -1.33
2569 223.91 819.89 0.53 -0.22 0.18 25 0.00 1388.00 2.39 -0.95
2570 363.89 820.28 0.57 -0.87 -0.28 25 0.00 817.00 1.05 -0.06
2571 546.48 819.74 0.52 -0.23 -0.07 25 0.00 1023.00 1.68 -0.57
2572 651.66 820.36 0.38 -0.58 -0.06 25 0.00 1032.00 1.96 -0.73
2573 183.45 821.58 0.56 0.28 0.02 25 0.00 3644.00 6.18 -1.98
2574 425.98 821.17 0.56 -0.04 0.29 25 0.00 779.00 1.32 -0.30
2575 52.39 821.84 0.55 -0.05 0.00 25 0.00 42107.00 74.88 -4.69
2576 203.10 821.76 0.52 -0.29 0.20 25 0.00 788.00 1.21 -0.21
2577 362.78 821.64 0.75 -0.44 -0.21 25 0.00 1098.00 1.37 -0.34
2578 396.67 821.87 0.49 -0.19 -0.10 25 0.00 1496.00 2.56 -1.02
2579 470.30 821.89 0.53 -0.50 -0.31 25 0.00 746.00 1.36 -0.34
2580 480.92 822.11 0.52 -0.31 -0.05 25 0.00 3807.00 6.55 -2.04
2581 553.16 821.49 0.43 0.03 -0.03 25 0.00 623.00 1.03 -0.03
2582 42.21 823.41 0.60 0.06 0.07 25 0.00 3656.00 6.21 -1.98
2583 506.27 823.89 0.53 -0.27 -0.14 25 0.00 2329.00 3.86 -1.47
2584 760.63 824.18 0.53 0.04 -0.19 25 0.00 3185.00 5.21 -1.79
2585 32.80 825.15 0.62 -0.13 0.06 25 0.00 791.00 1.35 -0.32
2586 89.06 824.97 0.59 0.04 -0.49 25 0.00 715.00 1.11 -0.12
2587 266.49 825.16 0.60 -0.46 -0.11 25 0.00 1454.00 2.16 -0.84
2588 438.22 825.52 0.56 0.23 0.04 25 0.00 33911.00 54.47 -4.34
2589 86.67 826.13 0.69 0.13 -0.29 25 0.00 1632.00 2.41 -0.95
2590 510.60 825.48 0.51 -0.66 -0.27 25 0.00 1440.00 2.16 -0.84
2591 627.71 825.95 0.53 -0.10 -0.23 25 0.00 1616.00 2.44 -0.97
2592 198.44 827.31 0.59 0.10 0.04 25 0.00 1729.00 2.93 -1.17
2593 361.74 826.92 0.40 -0.39 -0.22 25 0.00 621.00 1.07 -0.08
2594 606.42 827.23 0.52 -0.01 -0.17 25 0.00 1317.00 2.14 -0.83
2595 859.90 826.68 0.45 0.41 0.03 25 0.00 10761.00 17.84 -3.13
2596 42.56 827.36 0.49 -0.62 0.60 25 0.00 697.00 1.10 -0.10
2597 274.70 828.45 0.55 0.38 -0.17 25 0.00 4143.00 6.81 -2.08
2598 429.95 828.54 0.53 -0.16 0.25 25 0.00 1605.00 2.41 -0.95
2599 109.78 829.00 0.66 -0.56 -0.10 25 0.00 810.00 1.30 -0.28
2600 344.82 828.65 0.42 0.47 -0.02 25 0.00 945.00 1.63 -0.53
2601 439.63 827.28 0.54 -0.61 -0.25 25 0.00 1617.00 2.30 -0.91
2602 585.37 829.37 0.56 0.22 -0.02 25 0.00 9107.00 14.73 -2.92
2603 878.42 828.69 0.48 -0.05 -0.04 25 0.00 6843.00 11.21 -2.62
2604 400.48 830.21 0.55 -0.09 -0.32 25 0.00 570.00 1.04 -0.04
2605 501.22 830.38 0.57 -0.29 0.06 25 0.00 2953.00 4.45 -1.62
2606 123.41 831.55 0.61 0.04 0.03 25 0.00 1464.00 2.45 -0.97
2607 986.91 831.05 0.51 -0.02 -0.07 25 0.00 14770.00 25.06 -3.50
2608 472.93 832.10 0.53 -0.16 -0.04 25 0.00 6749.00 11.52 -2.65
2609 516.46 832.12 0.52 -0.22 -0.17 25 0.00 1602.00 2.83 -1.13
2610 769.42 831.69 0.47 0.01 -0.03 25 0.00 15570.00 26.07 -3.54
2611 199.16 833.21 0.56 -0.03 0.09 25 0.00 1614.00 2.80 -1.12
2612 72.36 834.44 0.63 0.62 0.16 25 0.00 927.00 1.44 -0.40
2613 284.78 834.05 0.55 -0.34 -0.13 25 0.00 541.00 1.01 -0.02
2614 705.98 833.74 0.50 0.38 0.02 25 0.00 870.00 1.54 -0.47
2615 826.94 835.65 0.50 0.12 0.09 25 0.00 2398.00 3.91 -1.48
2616 970.27 836.00 0.56 0.67 0.39 25 0.00 634.00 1.03 -0.03
2617 997.77 834.44 0.60 -0.48 -0.01 25 0.00 968.00 1.33 -0.31
2618 314.77 836.71 0.55 -0.10 0.19 25 0.00 1878.00 3.02 -1.20
2619 595.87 835.65 0.52 0.22 -0.05 25 0.00 686.00 1.16 -0.17
2620 936.95 836.33 0.46 0.68 0.01 25 0.00 519.00 1.07 -0.08
2621 162.09 837.05 0.58 0.23 -0.83 25 0.00 912.00 1.26 -0.25
2622 164.90 837.27 0.59 -0.08 0.03 25 0.00 19142.00 32.95 -3.79
2623 329.27 837.71 0.57 -0.33 0.07 25 0.00 1300.00 2.29 -0.90
2624 339.99 837.77 0.53 0.53 0.30 25 0.00 628.00 1.03 -0.03
2625 576.52 838.30 0.51 -0.20 -0.09 25 0.00 826.00 1.54 -0.47
2626 680.20 838.11 0.51 -0.20 -0.06 25 0.00 1060.00 1.86 -0.67
2627 899.05 838.23 0.52 0.14 -0.05 25 0.00 91000.00 148.49 -5.43
2628 18.12 839.31 0.60 0.27 0.11 25 0.00 55494.00 94.20 -4.94
2629 372.09 839.11 0.59 0.18 -0.02 25 0.00 2092.00 3.48 -1.35
2630 624.97 838.87 0.53 0.13 0.12 25 0.00 1571.00 2.57 -1.02
2631 658.23 839.69 0.62 -0.08 0.02 25 0.00 781.00 1.26 -0.25
2632 929.82 839.60 0.52 -0.39 -0.01 25 0.00 2815.00 4.63 -1.66
2633 244.39 840.59 0.53 0.47 -0.13 25 0.00 604.00 1.02 -0.02
2634 292.17 840.02 0.58 -0.05 -0.14 25 0.00 776.00 1.36 -0.34
2635 613.30 840.55 0.54 0.24 0.10 25 0.00 1030.00 1.58 -0.50
2636 1004.06 840.38 0.50 0.43 0.20 25 0.00 679.00 1.15 -0.15
2637 399.21 840.74 0.57 -0.19 -0.07 25 0.00 780.00 1.24 -0.24
2638 439.84 841.49 0.53 0.08 0.12 25 0.00 727.00 1.04 -0.04
2639 467.63 841.86 0.47 0.31 -0.07 25 0.00 1495.00 2.45 -0.97
2640 538.78 842.48 0.52 -0.38 0.00 25 0.00 2869.00 4.64 -1.67
2641 783.00 842.21 0.59 0.06 -0.08 25 0.00 1513.00 2.19 -0.85
2642 317.17 842.99 0.54 -0.14 -0.13 25 0.00 3108.00 5.25 -1.80
2643 328.89 842.54 0.50 -0.24 0.02 25 0.00 779.00 1.29 -0.27
2644 981.19 843.07 0.56 -0.37 -0.11 25 0.00 2195.00 3.53 -1.37
2645 175.30 844.00 0.56 0.03 -0.03 25 0.00 7630.00 13.31 -2.81
2646 277.64 843.91 0.54 -0.39 -0.19 25 0.00 9404.00 16.36 -3.03
2647 335.07 844.55 0.56 -0.05 0.15 25 0.00 2371.00 3.86 -1.47
2648 63.40 844.84 0.59 0.01 0.01 25 0.00 551.00 1.02 -0.02
2649 182.38 845.78 0.70 -0.19 0.05 25 0.00 845.00 1.14 -0.14
2650 789.86 846.02 0.51 0.09 -0.10 25 0.00 1890.00 3.07 -1.22
2651 204.75 846.62 0.50 -0.61 -0.17 25 0.00 6095.00 10.50 -2.55
2652 246.17 847.49 0.60 0.07 0.11 25 0.00 15522.00 25.51 -3.52
2653 581.40 846.87 0.49 -0.26 -0.03 25 0.00 1270.00 2.16 -0.84
2654 607.40 847.24 0.58 -0.45 -0.23 25 0.00 1173.00 1.86 -0.67
2655 622.23 847.12 0.54 0.09 -0.02 25 0.00 5725.00 9.62 -2.46
2656 837.39 846.86 0.51 0.06 -0.07 25 0.00 15503.00 25.73 -3.53
2657 944.18 847.16 0.48 0.47 0.12 25 0.00 718.00 1.35 -0.32
2658 111.97 848.60 0.59 0.05 0.20 25 0.00 3644.00 6.08 -1.96
2659 118.10 848.41 0.63 0.45 -0.06 25 0.00 2257.00 3.53 -1.37
2660 206.55 847.40 0.53 -0.04 -0.59 25 0.00 2631.00 3.62 -1.40
2661 237.02 848.12 0.55 -0.46 -0.05 25 0.00 1330.00 2.44 -0.97
2662 357.91 847.93 0.57 -0.10 -0.06 25 0.00 3108.00 5.12 -1.77
2663 529.58 847.53 0.46 -0.24 -0.29 25 0.00 889.00 1.49 -0.43
2664 828.98 847.70 0.40 0.23 0.03 25 0.00 979.00 1.81 -0.64
2665 212.73 849.42 0.48 -0.82 -0.21 25 0.00 720.00 1.23 -0.23
2666 375.57 848.92 0.53 0.26 -0.02 25 0.00 859.00 1.56 -0.48
2667 534.47 848.68 0.46 -0.14 -0.05 25 0.00 8690.00 14.80 -2.93
2668 88.36 850.20 0.53 0.15 -0.23 25 0.00 652.00 1.24 -0.23
2669 154.22 850.03 0.59 -0.03 -0.04 25 0.00 2844.00 5.01 -1.75
2670 241.02 850.24 0.78 0.75 -0.29 25 0.00 905.00 1.09 -0.09
2671 686.72 850.44 0.56 0.37 -0.14 25 0.00 18221.00 28.96 -3.65
2672 895.52 850.36 0.55 0.18 -0.15 25 0.00 11419.00 17.73 -3.12
2673 79.25 850.84 0.47 -0.75 -0.38 25 0.00 749.00 1.20 -0.20
2674 130.52 850.79 0.51 -0.14 -0.07 25 0.00 66635.00 117.01 -5.17
2675 848.86 851.65 0.51 -0.08 0.05 25 0.00 17529.00 27.53 -3.60
2676 966.72 853.50 0.54 -0.34 -0.03 25 0.00 3791.00 5.81 -1.91
2677 496.65 854.17 0.54 0.06 -0.14 25 0.00 2557.00 4.19 -1.55
2678 159.37 855.10 0.55 -0.49 -0.36 25 0.00 712.00 1.21 -0.20
2679 960.36 855.71 0.50 0.81 0.15 25 0.00 865.00 1.56 -0.48
2680 15.31 856.31 0.62 0.33 0.12 25 0.00 4201.00 6.95 -2.10
2681 98.15 856.03 0.58 0.05 -0.02 25 0.00 985.00 1.78 -0.63
2682 260.38 857.50 0.62 0.28 0.13 25 0.00 1179.00 1.93 -0.71
2683 420.42 857.16 0.55 0.09 -0.09 25 0.00 61846.00 103.90 -5.04
2684 515.62 857.72 0.53 -0.25 0.20 25 0.00 1070.00 1.58 -0.50
2685 616.35 857.05 0.56 -0.07 -0.09 25 0.00 7636.00 12.71 -2.76
2686 207.32 858.41 0.58 0.29 0.03 25 0.00 9736.00 16.05 -3.01
2687 318.30 857.75 0.40 -0.06 0.36 25 0.00 624.00 1.23 -0.22
2688 428.38 858.23 0.52 0.01 -0.40 25 0.00 910.00 1.50 -0.44
2689 853.14 858.64 0.52 -0.54 0.13 25 0.00 921.00 1.51 -0.45
2690 949.24 858.56 0.50 0.26 0.12 25 0.00 2123.00 3.43 -1.34
2691 299.20 858.79 0.45 0.02 0.15 25 0.00 549.00 1.04 -0.04
2692 232.75 860.38 0.71 -0.29 -0.06 25 0.00 743.00 1.07 -0.07
2693 369.17 859.85 0.55 -0.27 -0.05 25 0.00 2193.00 3.70 -1.42
2694 460.72 861.00 0.50 -0.16 0.10 25 0.00 2530.00 4.23 -1.57
2695 699.16 860.81 0.39 0.17 -0.00 25 0.00 506.00 1.04 -0.04
2696 735.32 861.45 0.34 -0.31 -0.15 25 0.00 501.00 1.03 -0.03
2697 104.93 862.56 0.58 0.13 0.17 25 0.00 50083.00 83.13 -4.80
2698 303.00 864.10 0.56 -0.10 0.02 25 0.00 10455.00 18.12 -3.15
2699 341.94 863.99 0.52 0.14 -0.06 25 0.00 3813.00 6.18 -1.98
2700 430.78 863.42 0.29 0.43 -0.13 25 0.00 394.00 1.01 -0.01
2701 450.48 864.26 0.57 0.12 -0.09 25 0.00 2814.00 4.65 -1.67
2702 716.28 864.18 0.54 0.09 0.01 25 0.00 1066.00 1.82 -0.65
2703 154.25 865.61 0.64 0.65 -0.00 25 0.00 1515.00 2.36 -0.93
2704 213.73 864.68 0.56 -0.03 0.11 25 0.00 1774.00 2.97 -1.18
2705 287.66 865.23 0.60 0.25 -0.05 25 0.00 1114.00 1.77 -0.62
2706 504.70 865.51 0.51 -0.43 0.04 25 0.00 1162.00 1.86 -0.67
2707 179.61 866.51 0.54 -0.43 0.22 25 0.00 1184.00 2.12 -0.82
2708 375.14 866.31 0.71 0.24 -0.15 25 0.00 781.00 1.11 -0.11
2709 490.54 866.19 0.54 -0.08 -0.16 25 0.00 1375.00 2.34 -0.92
2710 594.11 865.70 0.51 0.12 0.06 25 0.00 1447.00 2.28 -0.90
2711 56.47 867.12 0.57 -0.24 -0.15 25 0.00 917.00 1.66 -0.55
2712 155.78 867.37 0.58 -0.19 0.00 25 0.00 5946.00 10.16 -2.52
2713 407.17 867.20 0.50 -0.20 0.10 25 0.00 1583.00 2.63 -1.05
2714 561.42 867.10 0.52 -0.19 -0.08 25 0.00 693.00 1.25 -0.24
2715 268.89 867.69 0.53 0.17 0.07 25 0.00 1894.00 3.27 -1.29
